driver_id,date,hours_driven,distance_km,overworked
657,2012-09-22,5,782,False
569,2021-11-02,12,202,True
972,1989-09-30,12,255,True
412,2003-10-23,7,351,False
879,1978-08-17,10,327,False
499,1981-04-07,7,286,False
11,1970-08-12,5,752,False
817,2017-06-18,13,203,True
466,1975-01-14,12,430,True
411,1978-02-13,4,321,False
581,1970-01-03,11,693,True
653,2016-10-10,10,329,False
694,2005-03-04,13,373,True
933,2019-06-27,7,628,False
373,2005-11-09,5,284,False
895,2017-07-19,5,152,False
123,2013-07-19,13,787,True
4,2010-11-16,7,82,False
948,1982-05-02,7,446,False
601,2017-04-10,4,187,False
555,1986-10-08,10,516,False
431,2021-12-11,11,618,True
983,2011-11-19,13,794,True
176,2012-02-01,14,272,True
313,2019-09-13,4,758,False
328,1977-03-03,14,454,True
41,1980-04-30,8,146,False
945,2010-04-16,9,580,False
144,1984-02-22,4,684,False
806,1998-10-30,6,307,False
532,2000-10-20,5,760,False
397,2003-02-03,9,367,False
621,1994-07-31,7,415,False
700,2005-12-19,10,218,False
737,2017-03-11,9,58,False
27,2003-04-20,8,642,False
251,2022-02-09,7,449,False
680,1997-03-11,12,415,True
165,1995-03-13,8,123,False
714,1979-09-15,4,271,False
629,2014-06-18,9,470,False
73,1999-09-30,5,412,False
283,2011-01-14,13,373,True
316,1980-07-26,14,323,True
865,1982-09-30,8,162,False
879,1985-06-08,8,61,False
632,2024-07-25,8,533,False
676,1980-02-13,10,591,False
406,1995-01-24,8,206,False
773,2001-07-11,6,94,False
638,1984-10-04,10,119,False
810,1995-07-28,4,547,False
640,2019-05-18,7,285,False
904,1993-02-22,14,433,True
25,1990-01-13,7,578,False
582,1991-04-16,7,562,False
84,2021-05-23,5,730,False
454,2015-03-07,8,62,False
958,1996-06-30,12,636,True
643,1974-06-01,4,519,False
800,2016-05-03,8,231,False
635,2014-09-06,7,505,False
913,1985-09-11,13,523,True
135,1998-07-31,13,507,True
620,1993-06-29,5,183,False
119,2006-12-16,11,244,True
277,2024-07-29,11,208,True
460,1974-09-22,8,386,False
753,2003-05-05,9,596,False
948,1975-11-20,11,352,True
50,2014-08-14,13,466,True
947,1973-04-18,10,714,False
452,1988-10-10,6,289,False
727,2008-09-25,8,780,False
176,1986-10-24,11,786,True
636,2008-04-29,9,259,False
298,2017-07-25,8,339,False
99,2026-06-15,14,733,True
425,1997-12-11,5,440,False
122,2009-08-11,6,799,False
95,1983-06-24,8,603,False
728,2003-03-23,7,230,False
159,1999-10-27,5,398,False
882,1977-01-25,9,161,False
831,1996-08-15,7,660,False
743,2003-10-03,9,178,False
721,1972-05-08,14,59,True
716,1989-02-21,14,317,True
407,2013-01-14,13,681,True
511,2005-01-24,8,554,False
341,1977-07-22,12,426,True
690,2022-02-14,13,772,True
247,2018-09-01,12,384,True
81,1971-06-29,4,728,False
94,1973-10-20,12,791,True
695,2009-08-04,14,457,True
617,1995-01-05,11,710,True
897,2006-04-18,14,522,True
761,2024-08-05,13,94,True
598,1977-09-09,13,354,True
56,2008-06-05,6,748,False
547,2007-12-30,9,451,False
547,1997-09-22,7,322,False
124,2005-02-22,6,635,False
463,2018-09-15,8,136,False
911,1975-01-13,11,82,True
478,1974-11-16,9,387,False
672,2013-09-12,14,646,True
393,1990-08-07,6,462,False
362,2000-01-09,8,600,False
416,2014-09-14,7,753,False
15,2016-10-11,12,274,True
556,1988-11-09,4,273,False
544,2001-06-16,14,634,True
616,2011-10-11,5,654,False
333,1986-03-30,13,241,True
431,2001-09-03,4,602,False
761,1987-10-10,5,321,False
156,2000-01-12,13,178,True
675,2013-08-06,4,291,False
257,1997-11-14,7,300,False
38,2026-06-19,9,151,False
393,2009-01-11,8,124,False
471,1982-09-04,6,370,False
770,2008-10-05,7,76,False
62,2003-08-22,6,795,False
684,2025-11-19,14,79,True
71,2012-07-15,11,216,True
142,1999-02-03,6,399,False
691,1989-10-29,8,288,False
915,1974-11-12,13,83,True
856,1995-03-17,12,77,True
755,1983-10-12,5,606,False
390,1990-09-22,4,500,False
652,1979-09-15,14,124,True
146,2013-09-09,6,266,False
306,2020-01-10,8,530,False
959,1971-07-04,7,123,False
185,2017-03-18,11,608,True
185,1975-09-06,14,764,True
219,1994-11-29,14,799,True
389,1980-12-23,9,65,False
700,1977-12-02,9,175,False
1000,2014-01-15,12,204,True
996,1993-06-14,6,595,False
993,1989-07-19,11,523,True
10,2016-07-30,6,126,False
831,2001-08-19,6,124,False
972,2025-12-27,14,714,True
755,1989-09-07,13,635,True
40,1972-07-22,4,534,False
588,2022-02-04,5,451,False
827,1970-12-04,13,201,True
851,1990-08-04,9,221,False
943,1994-07-13,11,343,True
898,1973-04-08,14,298,True
98,2013-11-05,9,395,False
577,1986-07-23,14,593,True
31,2008-08-18,5,546,False
655,2004-02-09,10,188,False
677,2021-04-10,14,637,True
542,2007-08-11,8,578,False
295,2000-06-30,14,339,True
535,2021-10-31,6,549,False
244,1997-12-12,6,743,False
894,2000-03-28,8,129,False
317,1973-01-26,8,441,False
350,1981-12-02,10,795,False
498,1995-11-16,5,788,False
151,2019-05-17,10,247,False
164,2025-03-02,8,149,False
898,2009-04-23,7,518,False
989,1994-05-25,7,740,False
139,1977-10-10,10,248,False
11,1990-06-03,6,754,False
607,2014-08-08,4,551,False
976,2022-02-05,5,657,False
16,1978-11-06,13,417,True
392,1992-05-24,9,654,False
588,2007-12-26,6,738,False
746,2024-05-01,8,666,False
458,1985-08-02,6,576,False
639,2012-09-06,14,210,True
851,2003-11-20,7,790,False
194,2019-04-11,13,724,True
798,1979-04-26,9,532,False
27,1995-07-11,4,118,False
691,1992-09-29,14,294,True
858,2012-11-28,8,440,False
579,1974-12-14,8,164,False
670,1983-09-30,11,255,True
592,2005-10-18,5,727,False
139,1973-05-16,7,321,False
595,1981-10-23,6,59,False
704,2012-10-26,11,387,True
904,2018-06-21,9,798,False
18,2001-11-28,5,288,False
968,1974-09-28,8,779,False
386,1973-10-25,9,595,False
747,2003-09-30,4,319,False
185,2005-10-06,5,206,False
995,2008-06-21,6,248,False
120,2015-10-28,8,570,False
422,1970-05-18,4,797,False
608,2006-11-15,10,155,False
533,1976-07-29,6,384,False
950,1998-03-04,13,198,True
445,2023-02-26,7,781,False
367,2026-01-05,4,304,False
430,2010-04-03,10,325,False
308,1987-01-21,11,678,True
339,2012-02-14,14,145,True
933,2022-11-24,12,437,True
941,2017-07-25,14,97,True
992,1986-10-20,8,268,False
769,2009-05-16,8,485,False
819,1992-11-01,14,418,True
588,1980-04-14,10,387,False
794,1990-03-28,7,230,False
564,2005-12-04,5,618,False
993,1996-07-06,5,645,False
551,2011-07-14,6,740,False
5,1978-05-06,9,735,False
312,1975-01-12,11,232,True
313,2009-08-25,4,430,False
265,1976-10-28,7,565,False
240,1979-10-21,4,751,False
25,2016-09-24,8,498,False
365,1985-09-23,14,756,True
84,1976-09-16,14,131,True
431,1986-09-12,14,491,True
71,2003-02-13,9,118,False
471,2019-07-25,5,301,False
570,2022-09-04,14,219,True
932,1985-08-31,8,472,False
944,2006-08-03,4,751,False
565,1990-11-08,6,746,False
768,1999-11-03,6,657,False
480,1998-11-15,14,461,True
655,1990-10-22,12,681,True
904,1999-06-24,13,661,True
240,2004-07-15,7,252,False
400,2008-06-29,10,220,False
695,1988-03-03,8,415,False
623,2000-12-01,9,468,False
639,1973-10-29,9,678,False
427,1986-02-20,11,69,True
372,1973-12-25,12,109,True
690,1994-10-15,12,707,True
436,1972-10-29,10,73,False
721,1996-06-18,6,413,False
728,1998-07-05,14,394,True
942,1970-08-06,10,565,False
508,2000-09-06,14,296,True
448,1971-07-11,10,493,False
956,2015-03-19,8,557,False
985,2006-12-30,12,638,True
827,1983-12-28,13,563,True
535,1992-05-07,11,531,True
227,2005-09-08,4,288,False
624,2023-12-12,7,669,False
208,2024-12-18,8,322,False
878,2014-01-02,4,280,False
464,1970-12-29,14,388,True
910,1984-08-29,12,482,True
497,2012-11-04,13,652,True
644,1991-06-22,7,739,False
867,2004-10-03,4,219,False
149,2011-06-12,12,184,True
336,1983-08-28,6,286,False
603,2018-09-08,4,659,False
368,1986-09-27,7,404,False
659,2000-02-13,9,302,False
71,2013-09-30,11,588,True
487,1995-10-20,8,241,False
151,1970-05-26,13,505,True
190,1999-08-20,8,206,False
290,1974-02-05,13,364,True
860,1999-12-02,5,619,False
681,2000-06-07,8,130,False
468,1975-10-11,4,300,False
794,2009-08-24,8,290,False
828,2001-08-06,6,224,False
679,2000-12-20,11,137,True
414,2025-10-15,5,372,False
109,2010-02-27,12,712,True
417,1987-08-29,4,61,False
441,1975-11-26,14,537,True
948,1993-08-25,9,429,False
489,2014-02-13,10,355,False
359,2001-02-11,13,205,True
221,1983-12-31,13,417,True
995,1984-09-28,9,66,False
943,2025-10-19,9,648,False
400,1981-11-25,10,741,False
981,2008-03-12,7,757,False
818,2025-07-21,11,528,True
590,1981-09-12,11,108,True
556,1999-03-26,5,278,False
849,1994-03-11,10,642,False
258,2013-10-26,8,548,False
157,1971-12-19,9,616,False
446,1977-06-05,13,192,True
225,2018-08-16,5,617,False
14,1973-08-03,9,160,False
647,1971-04-04,10,232,False
590,1998-12-03,14,214,True
711,1981-06-01,6,286,False
99,1983-04-24,12,331,True
606,1996-10-06,9,284,False
818,1993-08-16,12,279,True
116,1980-01-12,14,533,True
567,2010-06-14,7,458,False
371,1987-07-22,11,538,True
517,1984-06-17,8,82,False
309,2000-09-17,10,708,False
250,1982-09-05,9,605,False
576,1978-10-10,12,281,True
12,2008-04-18,14,738,True
503,1980-07-02,11,173,True
962,2006-11-06,12,383,True
769,2000-07-20,12,674,True
197,2004-12-23,10,482,False
961,1980-12-08,8,512,False
506,1988-04-23,13,764,True
937,2012-10-08,14,711,True
173,1988-12-16,13,139,True
888,1976-02-29,13,732,True
173,1995-08-10,10,471,False
554,1975-02-24,7,308,False
858,2023-06-30,8,731,False
315,2003-10-01,4,260,False
272,2016-02-18,12,473,True
648,1984-03-24,5,704,False
437,2021-07-13,5,507,False
999,1997-10-03,12,329,True
762,2018-06-02,8,783,False
90,2006-01-09,7,647,False
293,2008-03-08,14,780,True
500,1979-05-07,5,730,False
766,2024-07-04,6,618,False
475,2010-01-30,9,172,False
295,2023-03-21,5,134,False
912,2017-09-04,13,393,True
581,2013-12-02,11,497,True
147,1987-06-20,10,362,False
245,1971-03-24,6,554,False
283,1981-07-20,9,740,False
969,1998-05-25,7,114,False
58,1984-10-15,7,691,False
954,1993-03-18,9,279,False
17,1972-06-22,14,366,True
927,2013-06-19,10,437,False
911,1983-07-06,11,562,True
624,2023-05-09,7,557,False
95,1997-11-05,8,61,False
490,2017-12-24,9,452,False
184,1971-09-01,6,54,False
668,2010-10-26,13,724,True
482,1991-09-19,14,296,True
443,1979-01-28,4,594,False
271,2000-03-23,12,708,True
70,1970-03-03,10,786,False
106,2005-07-31,7,567,False
486,1985-01-04,10,210,False
904,1986-06-28,8,663,False
241,1986-06-20,6,86,False
763,1977-07-03,8,127,False
751,1973-09-17,9,702,False
925,1987-06-07,10,483,False
735,1976-07-12,14,278,True
681,2011-05-03,4,291,False
132,1985-01-12,8,650,False
34,2020-02-25,5,788,False
251,2012-09-12,5,242,False
306,2020-04-10,9,591,False
398,1984-04-24,5,468,False
276,1973-10-05,6,155,False
648,2015-06-07,4,56,False
1,2006-01-18,14,385,True
213,2019-11-27,5,92,False
57,1992-06-05,13,451,True
118,1992-08-10,10,552,False
545,1975-05-08,10,548,False
744,1987-02-04,14,615,True
317,2009-05-03,4,80,False
841,1989-02-13,13,97,True
354,2024-03-07,8,195,False
126,1993-11-10,7,292,False
189,2026-02-06,10,732,False
446,1973-07-06,12,639,True
590,1988-09-01,4,495,False
937,1980-06-25,9,185,False
922,1993-06-18,5,271,False
308,2016-01-07,4,239,False
893,2015-06-16,13,754,True
896,1995-02-01,4,754,False
33,1978-10-18,9,209,False
599,2021-07-03,7,256,False
4,2025-11-01,7,460,False
62,2015-12-19,9,756,False
274,1976-02-15,12,387,True
846,2018-09-18,6,669,False
772,1979-08-12,9,429,False
661,1985-02-26,8,476,False
430,1986-09-29,9,433,False
208,2017-02-27,12,753,True
847,1988-05-23,8,325,False
917,2016-07-04,10,600,False
426,1997-02-26,7,793,False
854,1991-02-18,14,186,True
884,1997-03-15,8,760,False
782,1981-05-12,4,704,False
329,1999-08-17,8,105,False
829,1975-09-06,12,210,True
255,2006-05-26,10,277,False
534,2021-09-02,13,63,True
313,1975-11-18,11,480,True
881,1991-10-01,13,182,True
643,1978-09-23,10,173,False
816,2012-12-07,9,233,False
193,1993-05-21,6,331,False
848,1984-05-31,6,128,False
106,1982-03-21,11,605,True
792,2018-12-12,7,482,False
787,1994-03-15,5,305,False
560,2005-02-01,10,247,False
738,2009-07-18,4,398,False
625,2003-02-17,7,196,False
31,2025-02-08,10,561,False
688,2017-09-16,11,740,True
486,2006-05-18,5,129,False
291,2005-02-10,11,180,True
74,2021-09-11,13,91,True
844,2002-06-10,6,588,False
450,2003-03-17,7,293,False
456,1974-12-03,5,494,False
500,2022-05-09,12,489,True
899,2000-01-26,10,657,False
845,1986-01-30,5,167,False
465,1996-12-12,8,463,False
672,1970-08-23,11,240,True
684,2024-01-05,12,405,True
768,1990-03-03,5,582,False
164,2017-11-24,14,527,True
839,2010-05-30,10,741,False
518,1980-01-02,5,776,False
760,2010-10-21,9,75,False
699,1984-01-20,13,257,True
362,2008-11-10,4,635,False
823,2002-06-04,13,226,True
157,1991-04-06,14,194,True
74,2013-03-03,12,758,True
468,2001-04-11,9,156,False
977,1986-10-15,8,796,False
775,1973-04-07,8,50,False
29,1995-07-12,14,708,True
834,2016-05-21,14,615,True
628,2018-07-10,14,733,True
778,1992-12-19,11,631,True
659,2016-12-28,9,562,False
26,1993-08-12,8,745,False
13,2010-08-01,10,592,False
172,2013-06-11,6,792,False
925,1997-09-10,14,126,True
584,2015-08-07,13,467,True
934,1998-11-13,14,603,True
588,1995-08-23,4,780,False
539,2002-03-05,12,543,True
146,2005-09-14,11,56,True
199,2012-07-09,10,792,False
356,2010-05-25,12,439,True
182,1994-10-11,4,495,False
449,1996-10-29,11,522,True
286,2012-11-30,11,415,True
605,1986-09-02,5,682,False
135,2023-04-19,7,587,False
599,2006-12-23,7,379,False
105,1985-04-26,8,800,False
231,2007-05-13,6,281,False
330,1970-12-06,9,769,False
384,2020-08-19,7,654,False
248,1984-06-19,9,480,False
318,1985-07-08,9,743,False
271,2012-02-03,14,516,True
1000,1995-05-16,10,152,False
598,1984-06-07,10,586,False
78,2019-10-16,14,433,True
426,1992-12-06,12,158,True
426,2003-10-19,11,508,True
168,2004-03-01,8,99,False
311,2014-03-11,12,178,True
379,1970-07-08,6,792,False
408,1972-02-07,9,126,False
215,1983-06-23,5,312,False
412,1973-04-13,12,652,True
496,2009-01-19,7,523,False
765,2007-01-25,6,461,False
202,2010-06-14,8,787,False
261,1990-05-28,6,553,False
904,2004-10-13,13,452,True
976,2017-09-07,7,445,False
439,2013-05-29,6,111,False
155,2021-10-21,14,477,True
251,2020-07-15,13,614,True
783,1991-07-16,13,572,True
692,2026-06-23,8,697,False
2,1993-03-07,11,199,True
655,1998-11-24,9,587,False
454,2004-11-15,4,343,False
160,1980-05-24,6,228,False
262,1974-04-27,9,93,False
317,1992-11-29,8,670,False
283,1979-03-11,4,670,False
296,2012-09-29,6,394,False
93,2001-10-03,6,647,False
682,1987-06-22,9,344,False
214,2008-07-18,14,730,True
741,1985-07-10,9,509,False
442,2024-12-14,11,404,True
244,2013-07-23,12,765,True
706,2010-02-21,4,390,False
657,1975-12-16,6,345,False
898,1977-09-10,14,608,True
998,2009-02-04,5,555,False
22,2024-03-12,11,163,True
766,2013-11-08,9,728,False
126,2009-06-09,12,695,True
312,1979-10-26,13,625,True
610,1989-09-13,10,302,False
882,1988-05-14,12,787,True
298,1989-12-20,4,202,False
395,1993-11-20,4,458,False
108,2008-01-02,9,287,False
101,2016-12-02,8,260,False
995,1979-04-28,7,769,False
195,2006-01-09,7,571,False
368,2000-06-06,14,568,True
440,1999-11-18,4,656,False
826,2026-05-28,6,265,False
547,1999-01-23,11,513,True
434,1988-09-21,5,647,False
347,1983-01-18,14,279,True
591,2015-09-23,8,259,False
959,1998-11-02,12,797,True
684,2024-11-14,11,760,True
435,2023-07-19,4,495,False
910,1985-07-06,6,678,False
71,2020-11-08,8,527,False
179,2022-01-28,8,277,False
457,2019-11-05,11,487,True
891,1973-09-29,12,388,True
171,1992-05-12,4,641,False
548,1994-05-03,13,572,True
514,1992-05-25,10,713,False
390,1988-07-11,12,338,True
757,2011-10-30,7,569,False
3,2026-01-17,7,459,False
772,2024-12-03,8,638,False
530,2020-06-09,9,430,False
357,2019-10-15,12,81,True
63,2006-06-08,5,409,False
606,1981-08-15,8,447,False
294,2009-11-18,4,185,False
524,1996-02-24,5,536,False
115,1971-03-07,11,551,True
266,2013-01-18,4,142,False
234,1997-07-12,9,520,False
155,2000-10-29,11,649,True
645,2019-06-20,12,678,True
262,1985-10-13,4,616,False
299,1984-01-28,9,583,False
2,2008-04-21,11,257,True
966,2003-05-15,9,243,False
870,2020-04-10,10,572,False
523,1992-11-27,7,280,False
704,1978-01-01,10,537,False
313,2018-11-03,10,399,False
810,2012-05-22,5,63,False
445,2015-04-10,8,325,False
755,1988-06-15,12,733,True
425,2005-12-01,8,573,False
437,2007-09-03,7,390,False
585,1988-04-29,8,486,False
299,1986-09-02,8,444,False
89,1997-01-12,8,560,False
308,1994-03-22,4,436,False
793,1986-07-27,7,577,False
268,2024-02-13,13,269,True
423,1972-07-13,12,429,True
578,2003-08-04,4,729,False
833,1982-12-22,4,425,False
107,1995-07-03,9,739,False
52,2014-02-12,6,306,False
705,2022-02-21,12,488,True
77,2025-12-07,11,631,True
523,1994-08-09,10,764,False
690,2004-05-16,10,586,False
167,1973-05-03,7,763,False
472,1980-07-06,8,398,False
816,1976-12-10,4,773,False
387,2019-02-16,11,179,True
175,1973-04-08,9,455,False
344,1997-05-10,14,50,True
989,2009-08-27,11,477,True
442,1987-07-14,8,637,False
804,1992-02-21,7,647,False
263,2023-07-18,10,558,False
356,1972-03-03,4,388,False
348,2002-02-23,10,76,False
734,1981-12-26,14,194,True
740,2021-03-30,9,676,False
3,1982-11-04,4,326,False
662,2012-09-30,5,436,False
985,2009-02-09,12,491,True
168,2017-09-11,8,668,False
115,1999-03-05,9,189,False
985,1973-03-20,14,727,True
910,1977-06-17,7,380,False
654,1970-10-14,10,656,False
872,2013-02-26,7,163,False
982,2025-09-15,11,660,True
518,1992-10-28,7,578,False
934,2019-05-12,6,466,False
51,1994-11-20,11,178,True
104,2014-06-10,4,155,False
408,2023-02-02,5,200,False
58,2018-09-02,11,424,True
214,1975-06-14,11,477,True
555,2018-09-08,11,90,True
966,2007-10-13,10,763,False
97,2020-08-06,6,423,False
695,1977-12-31,10,396,False
445,2019-11-01,11,141,True
386,1990-09-15,9,503,False
111,1972-10-20,13,612,True
920,1978-05-20,12,281,True
582,2020-04-01,5,289,False
304,1979-05-13,5,784,False
208,2025-03-06,9,641,False
908,1980-10-02,6,234,False
653,2003-07-07,5,443,False
910,1983-04-21,5,258,False
624,2011-01-24,13,123,True
782,2013-10-26,12,179,True
703,2000-06-21,13,429,True
567,2001-12-15,12,598,True
523,2000-11-30,8,452,False
368,1980-07-19,8,733,False
47,1999-09-10,14,108,True
579,1976-09-29,6,648,False
864,1981-02-16,8,182,False
188,2021-12-10,11,666,True
583,1995-10-15,10,88,False
356,2001-07-05,5,622,False
912,1995-08-15,12,302,True
248,2010-01-29,8,397,False
348,1987-02-05,6,178,False
315,1975-05-28,4,128,False
737,2007-12-30,5,365,False
456,2018-08-13,12,697,True
473,1979-01-18,13,523,True
516,1981-02-19,13,91,True
376,1982-02-02,14,641,True
515,1978-03-28,8,639,False
832,1979-09-08,11,239,True
507,2016-02-03,9,357,False
367,2020-05-25,9,488,False
615,2004-01-23,12,239,True
836,2006-05-14,8,247,False
803,1987-01-14,4,777,False
138,1977-09-19,7,406,False
44,1987-08-31,4,693,False
103,2009-11-26,11,160,True
167,1989-09-10,9,687,False
473,1972-09-16,13,392,True
744,1986-04-10,10,52,False
165,1982-10-18,14,635,True
162,1998-09-27,8,633,False
475,1987-01-27,10,462,False
618,1989-03-15,9,379,False
693,1989-05-22,12,183,True
392,2004-11-08,11,687,True
585,2007-04-19,4,632,False
79,1985-07-06,8,542,False
471,2007-04-14,7,124,False
313,1973-04-30,14,123,True
583,1986-09-08,6,534,False
892,2003-08-29,5,528,False
192,1975-07-18,12,474,True
411,1982-08-24,10,461,False
602,1971-02-18,6,98,False
260,1991-03-02,7,195,False
514,1973-03-01,13,571,True
971,2004-05-16,11,151,True
775,1979-12-17,4,208,False
323,1980-08-22,5,656,False
739,2002-02-15,12,387,True
739,2013-09-27,8,578,False
677,2006-08-28,13,306,True
604,2002-12-14,4,461,False
823,2012-02-26,10,664,False
748,1989-04-10,9,274,False
899,1974-01-13,9,114,False
242,1995-12-08,5,340,False
656,1997-06-19,12,768,True
449,1978-08-01,14,425,True
756,2022-01-30,6,172,False
619,1997-02-14,5,202,False
471,2003-08-13,13,211,True
838,1999-12-15,6,566,False
80,2002-10-15,9,446,False
652,2012-12-06,9,637,False
288,1994-11-18,9,180,False
907,1999-06-30,7,776,False
471,1991-10-28,10,61,False
118,1978-01-21,7,481,False
684,1997-11-20,10,241,False
480,2000-01-14,12,69,True
981,1973-11-21,12,607,True
665,2016-05-01,9,706,False
350,1998-07-27,11,247,True
743,1974-04-23,13,494,True
34,1985-11-18,7,716,False
59,1998-07-29,4,708,False
440,1993-01-07,10,717,False
623,1985-09-30,6,743,False
332,2020-09-22,11,164,True
298,2014-02-19,4,708,False
966,1980-12-22,8,348,False
331,1991-03-01,7,672,False
86,1988-10-14,7,786,False
738,1993-04-30,4,359,False
307,1977-02-20,9,722,False
328,2014-02-26,4,327,False
571,1991-01-24,8,556,False
667,1975-05-07,13,76,True
534,2003-08-06,4,703,False
66,2006-05-12,12,203,True
797,2016-06-03,11,132,True
159,2015-06-22,12,588,True
